,Biomass,Hard coal,Hydropower,Lignite,Mineral oil,Natural gas,Nuclear,Other,Solar,Wind,Year,Cost,GWP,Variable,Perturbation,Cost_Sensitivity,GWP_Sensitivity,Cost_Normalized_Sensitivity,GWP_Normalized_Sensitivity
64,7.399319705178404,6.161093590289309,0.43217697500228464,4.042249605490404,10.248556202184375,8.721813766916446,9.166557228636105,8.828232926302675,15.0,30.0,2027.0,9.530396065357142,24.726479803549974,Hard coal,+10%,-0.006457106775503608,0.00027489641356419055,-0.07271679461317439,0.0030957496507383444
65,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Hydropower,0%,,,,
66,7.481386036785914,5.663115160249511,0.39327324991048745,4.087082456317534,10.362223599363883,8.81854796537442,9.268224105483986,8.926147426514264,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Hydropower,-10%,0.0,0.0,-0.0,-0.0
67,7.469517102377373,5.654130843432476,0.47990474504723346,4.080598455444192,10.345784325728925,8.804557674422322,9.253520420438093,8.911986433109385,15.0,30.0,2027.0,9.530396065357142,24.71968445094997,Hydropower,+10%,-0.006457106775503608,0.0,-0.06513944463815585,0.0
68,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Lignite,0%,,,,
69,7.531368472757243,5.700949899628504,0.4398896349762905,3.702949082582536,10.431452639949297,8.87746385433833,9.330144238416906,8.985782177350895,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Lignite,-10%,0.0,0.0,-0.0,-0.0
70,7.420349577164504,5.616912959466075,0.4334052806873704,4.459112050921713,10.27768399143552,8.74660234672014,9.192609829787608,8.853323963817068,15.0,30.0,2027.0,9.530396065357142,24.726479803549974,Lignite,+10%,-0.006457106775503608,0.00027489641356419055,-0.0702680318973649,0.0029914992315259047
71,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Mineral oil,0%,,,,
72,7.61887561960592,5.7671893701640755,0.44500072295775384,4.162193038649077,9.49739033945295,8.980611314983156,9.438551403056877,9.090188191130196,15.0,30.0,2027.0,9.799210814523805,24.73157232404997,Mineral oil,-10%,0.021566805535894736,0.00048090715411798463,-0.2606826978327538,-0.005812830005533186
73,7.337318536043461,5.554061725024779,0.4285556315827549,4.008378356313231,11.178948447257733,8.648731014437512,9.089747834291373,8.75425845504915,15.0,30.0,2027.0,9.530396065357142,24.726479803549974,Mineral oil,+10%,-0.006457106775503608,0.00027489641356419055,-0.08104343918476185,0.003450237319803505
74,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Natural gas,0%,,,,
75,7.597160936042958,5.750752208242371,0.443732419028569,4.150330303348654,10.522579633312201,8.059513973369466,9.411650431411836,9.064280095243946,15.0,30.0,2027.0,9.799210814523805,24.73157232404997,Natural gas,-10%,0.021566805535894736,0.00048090715411798463,-0.25269749098917793,-0.005634771966673598
76,7.357571246072131,5.569392230446575,0.42973854505379516,4.019442415224783,10.190731774189219,9.539863881562692,9.114837657803506,8.7784222496473,15.0,30.0,2027.0,9.530396065357142,24.726479803549974,Natural gas,+10%,-0.006457106775503608,0.00027489641356419055,-0.07812138347484265,0.0033258375440496177
77,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Nuclear,0%,,,,
78,7.603473684200856,5.755530710463757,0.4441011318983375,4.153778958734224,10.531323214731069,8.962456563248473,8.477523812424288,9.071811924298988,15.0,30.0,2027.0,10.959651375,24.756199486299973,Nuclear,-10%,0.1425426247950253,0.0014771642988590085,-1.6851734916509211,-0.017463394706179112
79,7.351660055195724,5.564917691303332,0.4293932862065745,4.016213130649958,10.182544376653698,8.665635819766191,10.018266115963877,8.771369524260635,15.0,30.0,2027.0,9.530396065357142,24.71968445094997,Nuclear,+10%,-0.006457106775503608,0.0,-0.0789522417184407,0.0
80,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Other,0%,,,,
81,7.598670509607169,5.751894896093923,0.44382058969324073,4.151154983641915,10.524670494381946,8.956794908398393,9.413520548262914,8.159473069920493,15.0,30.0,2027.0,9.799210814523805,24.73157232404997,Other,-10%,0.021566805535894736,0.00048090715411798463,-0.25323675505291643,-0.005646796739919638
82,7.356155938776534,5.568320898455056,0.42965588026161405,4.018669232609998,10.188771478251182,8.67093526091375,9.113084321572863,9.654406989159009,15.0,30.0,2027.0,9.530396065357142,24.726479803549974,Other,+10%,-0.006457106775503608,0.00027489641356419055,-0.07831871833009058,0.0033342386199284708
83,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Solar,0%,,,,
84,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Solar,-10%,0.0,0.0,,
85,7.271571035029327,5.504293451083173,0.42471547367170226,3.9724604853972916,10.071615689009784,8.571232341271099,9.008297342259775,8.675814182277847,16.5,30.0,2027.0,9.507170798690474,24.788949110649977,Solar,+10%,-0.00887833864054536,0.002802004201851583,-0.0887833864054536,0.02802004201851583
86,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Wind,0%,,,,
87,7.475446858441364,5.658619435692982,0.436623384148479,4.083837882184132,10.353997437299778,8.811547266727297,9.260866426622199,8.919061308883768,15.0,30.0,2027.0,9.592334795357141,24.71968445094997,Wind,-10%,0.0,0.0,,
88,7.0676952116172895,5.349967466473364,0.41280756319492556,3.8610830886104517,9.78923394071979,8.3309174158149,8.755728257897353,8.432567055671926,15.0,33.0,2027.0,9.794662921964285,24.95278187968331,Wind,+10%,0.021092688164415854,0.009429628003377823,0.21092688164415854,0.09429628003377823
89,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Biomass,0%,,,,
90,7.072610040657527,3.75502171582962,0.23149897606725578,11.077647055525906,2.828500929351978,11.584232256463864,8.943398630634828,9.507090395469026,15.0,30.0,2028.0,9.501295971369045,24.927068296233312,Biomass,-10%,-0.05808107953647756,0.007222736745578964,0.6665206215519309,-0.08288590748293144
91,8.404142680381877,3.650698614118002,0.22506740441359782,10.769884654145567,2.7499186966846496,11.262395758196082,8.694930537612061,9.242961654448168,15.0,30.0,2028.0,10.722165755595235,24.756059379399975,Biomass,+10%,0.06295086733162622,0.0003128158846970537,0.7430483958027129,0.0036923612200808666
92,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Hard coal,0%,,,,
93,7.800259511294825,3.354492384758909,0.2297846016659746,10.995611122317701,2.8075543590057137,11.49844478743762,8.87716795465828,9.436685278860983,15.0,30.0,2028.0,10.557139563928569,24.76126638349998,Hard coal,-10%,0.04659085783699781,0.0005232141897654553,-0.4961703930040692,-0.0055719813331078115
94,7.695952385354864,4.045109723740478,0.22671186141286764,10.848574912501647,2.7700110021873865,11.344684553329994,8.75846012519492,9.310495436277844,15.0,30.0,2028.0,10.089596296428569,24.748317712499976,Hard coal,+10%,0.0002405650852888832,0.0,0.0025966260783124636,0.0
95,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Hydropower,0%,,,,
96,7.750971378005038,3.703662312538473,0.20549937873685517,10.926132261285614,2.789814037255569,11.425788630486963,8.821075072523849,9.377056929167646,15.0,30.0,2028.0,10.557139563928569,24.766095128699977,Hydropower,-10%,0.04659085783699781,0.0007183282680673765,-0.46765590560752296,-0.00721022261280989
97,7.744541081516738,3.7005897109765904,0.2509575371713965,10.917067814200982,2.7874995749086073,11.416309662635895,8.813757005497717,9.369277613092073,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Hydropower,+10%,0.0,0.0,0.0,0.0
98,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Lignite,0%,,,,
99,7.904722537540364,3.7771295397167313,0.23286193452136172,10.028580386855301,2.8451538291599965,11.65243483582943,8.996053208115645,9.563063728261174,15.0,30.0,2028.0,10.313450741071426,24.73207425134997,Lignite,-10%,0.022432562626923128,-0.0006563460732444179,-0.27435001053872626,0.008027105734925839
100,7.596899827981572,3.6300419925259946,0.22379391331036408,11.779840367490998,2.7343589269171518,11.198670134147903,8.645732313143554,9.190662524482464,15.0,30.0,2028.0,10.956871025,24.756199486299973,Lignite,+10%,0.08621857045875889,0.00031847715434882686,1.0971781260300855,0.004052794723138931
101,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Mineral oil,0%,,,,
102,7.787238407629503,3.720991860572802,0.2294010183871549,10.977255964764296,2.5225808954008677,11.479250241236894,8.862349149716636,9.42093246229185,15.0,30.0,2028.0,10.557139563928569,24.766095128699977,Mineral oil,-10%,0.04659085783699781,0.0007183282680673765,-0.4883047270154916,-0.007528581896330961
103,7.708669748892088,3.6834492396390948,0.22708649693754612,10.866501903745204,3.052047211599675,11.363431353005415,8.772933255466667,9.325880790714306,15.0,30.0,2028.0,10.089596296428569,24.748317712499976,Mineral oil,+10%,0.0002405650852888832,0.0,0.0025469877022455054,0.0
104,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Natural gas,0%,,,,
105,7.912052950149848,3.780632245583268,0.23307787809850536,11.153200389430737,2.8477922711048147,10.496916606910581,9.00439566182723,9.571931996895023,15.0,30.0,2028.0,10.34095196535714,24.739956025149972,Natural gas,-10%,0.02515891949115339,-0.00033786891889544754,-0.31093139317809837,0.004175618658848982
106,7.5901415060153266,3.6268126498872872,0.2235948227136095,10.699418941467176,2.731926398067512,12.30757838252939,8.638040933247902,9.182486366071792,15.0,30.0,2028.0,10.948478599166668,24.748317712499976,Natural gas,+10%,0.08538658030659198,0.0,1.100022378430917,0.0
107,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Nuclear,0%,,,,
108,7.873988016031571,3.762443601212426,0.23195653903136992,11.099542275575018,2.834091525436766,11.607128753624675,8.064967914344196,9.525881374743976,15.0,30.0,2028.0,11.50078974583334,24.74990606099998,Nuclear,-10%,0.1401404076366631,6.418005936628329e-05,-1.6422109621550856,-0.0007520828490547426
109,7.625505365121024,3.6437106341279937,0.22463659193503188,10.749269493483764,2.7446549433985616,11.240837858046921,9.546115862432288,9.225269251454417,15.0,30.0,2028.0,9.77789460023809,24.72369055024997,Nuclear,+10%,-0.03066024319045627,-0.0009951044970449555,-0.3709943401913483,-0.01204093959755519
110,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Other,0%,,,,
111,7.882082282742076,3.766311301027238,0.23219498466887187,11.110952333014792,2.8370049020690593,11.619060597524324,8.970287226344187,8.582106372609452,15.0,30.0,2028.0,10.37200632440476,24.73207425134997,Other,-10%,0.028237519340896362,-0.0006563460732444179,-0.33458294687306983,0.0077769651329334544
112,7.617929236102702,3.64009051709341,0.22441340990036698,10.738589827201208,2.74192806052768,11.22966980638229,8.669665053792503,10.137714088999843,15.0,30.0,2028.0,10.956871025,24.748317712499976,Other,+10%,0.08621857045875889,0.0,1.0570173318049754,0.0
113,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Solar,0%,,,,
114,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Solar,-10%,0.0,0.0,,
115,7.536452489303017,3.6011583185658105,0.22201322029368847,10.623736389052945,2.7126020624241773,11.109564074876864,8.576939579121737,9.117533866361759,16.5,30.0,2028.0,10.744537618333332,24.744311613199976,Solar,+10%,0.06516872065000785,-0.00016187360072463902,0.6516872065000785,-0.00161873600724639
116,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Wind,0%,,,,
117,7.747754895545158,3.702125374226534,0.2282378900215489,10.921598156970319,2.788656325856631,11.421047179779954,8.81741452059244,9.373165657007416,15.0,30.0,2028.0,10.087169675595236,24.748317712499976,Wind,-10%,0.0,0.0,,
118,7.325150083060876,3.5001912629050866,0.21578855056582805,10.325874621135574,2.6365477989917236,10.798080969973775,8.336464637651034,8.861902075716102,15.0,33.0,2028.0,10.690836625833331,24.744311613199976,Wind,+10%,0.05984502785737794,-0.00016187360072463902,0.5984502785737794,-0.00161873600724639
119,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Biomass,0%,,,,
120,3.571559637416272,7.300486667944053,2.999144085814731,5.94634475774417,6.486121918554416,11.139969311703162,12.00246261604189,5.5539110047813045,15.0,30.0,2029.0,9.331889731964285,25.675626806158306,Biomass,-10%,-0.0025507502507508,0.0025945745504615,0.02727892636879604,-0.027747604101796497
121,4.303142864443396,7.196635305589913,2.9564804644186613,5.86175642381423,6.393855111110658,10.981500288715482,11.831724396663482,5.474905145244187,15.0,30.0,2029.0,9.410335408749996,25.618368016508306,Biomass,+10%,0.005834001788052916,0.0003587050123263457,0.06329191126876882,0.0038915184870724575
122,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Hard coal,0%,,,,
123,3.992588053551608,6.610486577251201,3.0174246707832304,5.982589318687432,6.525656565592214,11.20787040272185,12.075620834322088,5.587763577090383,15.0,30.0,2029.0,9.335719307797618,25.666730041008307,Hard coal,-10%,-0.0021414218455156177,0.002247169264593321,0.024339612691370735,-0.025541548325329688
124,3.8887239820919954,7.869302115599921,2.938928715922213,5.826956912795489,6.355896687849095,10.916306375378019,11.761482954723034,5.4424022556402365,15.0,30.0,2029.0,9.377173940416663,25.604588803658306,Hard coal,+10%,0.0022895019429284213,-0.0001793525061632422,0.026717747140074206,-0.0020929857357880038
125,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Hydropower,0%,,,,
126,3.961418457724151,7.287643779039816,2.6944812394306195,5.935884051686678,6.474711645923539,11.120372071851328,11.981348093001676,5.544140661342199,15.0,30.0,2029.0,9.296976530297615,25.75045748870831,Hydropower,-10%,-0.006282486030855703,0.005516600053517482,0.06606123787410895,-0.058007837439171046
127,3.9187557752261424,7.209159156417446,3.2577879851304474,5.871957269059529,6.4049819341639544,11.000610701517914,11.852314400892432,5.484432777592137,15.0,30.0,2029.0,9.39448970238095,25.520212445908307,Hydropower,+10%,0.004140316116284424,-0.0034741222556669924,0.044009982860841464,-0.03692859594150585
128,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Lignite,0%,,,,
129,3.9827225184591155,7.326835903613457,3.0099687277760165,5.371025908703677,6.509531913365161,11.180176175997959,12.045782428880118,5.573956423204498,15.0,30.0,2029.0,9.335719307797618,25.666730041008307,Lignite,-10%,-0.0021414218455156177,0.002247169264593321,0.023731742124408393,-0.024903659971949328
130,3.8981287784015084,7.17121259593828,2.9460364525650573,6.425154212683328,6.371268288916386,10.9427072303591,11.7899278513,5.455564589836347,15.0,30.0,2029.0,9.377173940416663,25.604588803658306,Lignite,+10%,0.0022895019429284213,-0.0001793525061632422,0.025923418761309304,-0.002030760505585382
131,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Mineral oil,0%,,,,
132,3.986649189222641,7.334059623618686,3.0129363350214886,5.973690382502917,5.8643548487050525,11.191199005411226,12.057658682238982,5.579451933279007,15.0,30.0,2029.0,9.335719307797618,25.666730041008307,Mineral oil,-10%,-0.0021414218455156177,0.002247169264593321,0.023970012226501684,-0.025153696297681605
133,3.894374466849541,7.164305957440415,2.9431991069268983,5.835423734141063,7.001645289814316,10.93216824242408,11.778572900028445,5.450310302375243,15.0,30.0,2029.0,9.377173940416663,25.604588803658306,Mineral oil,+10%,0.0022895019429284213,-0.0001793525061632422,0.026234775675413123,-0.0020551512439414923
134,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Natural gas,0%,,,,
135,4.02082804924828,7.396936938726571,3.038767233195135,6.0249048028667715,6.571813221590407,10.15843036517742,12.161032971968629,5.627286417226792,15.0,30.0,2029.0,9.373088780416664,25.666850878608308,Natural gas,-10%,0.0018528551442476067,0.0022518877909637643,-0.022726018237880903,-0.02762031514767183
136,3.8623030528382993,7.105305616199436,2.918960924934058,5.787367161230122,6.312713191795686,11.926352190809109,11.681572600967836,5.405425261225458,15.0,30.0,2029.0,9.31401881910714,25.686331916608307,Natural gas,+10%,-0.00446090233502122,0.0030125929980017972,-0.05696049461912876,0.03846728181093211
137,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Nuclear,0%,,,,
138,4.027226859641588,7.408708543078322,3.0436031762189235,6.034492933221783,6.582271710794654,11.305107393955184,10.962347611798458,5.636241771291088,15.0,30.0,2029.0,9.359583499464282,25.513717620358307,Nuclear,-10%,0.00040932840523518214,-0.003727735416048331,-0.005112230345404754,0.04655685232158016
139,3.8564172188761514,7.094477711569701,2.9145126672206882,5.778547687014096,6.303093133196125,10.825615823185313,12.83014792371118,5.397187835226743,15.0,30.0,2029.0,9.358805290416663,26.01665163378331,Nuclear,+10%,0.00032614867926429055,0.01591108068856404,0.004253791862272681,0.20752015830832818
140,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Other,0%,,,,
141,3.979872566866953,7.321592975553006,3.007814858123204,5.963536129677897,6.504873830670536,11.172175879530966,12.037162722974694,5.012971036602744,15.0,30.0,2029.0,9.237708642162694,26.30639473687498,Other,-10%,-0.012617399135530297,0.0272251126834304,0.1388274051979189,-0.29955395002273905
142,3.9008628200599986,7.17624228969489,2.9481027225234473,5.845146037592387,6.375736923461204,10.950382148024785,11.79819698650011,6.00533007214318,15.0,30.0,2029.0,9.377173940416663,25.604588803658306,Other,+10%,0.0022895019429284213,-0.0001793525061632422,0.025701286904571526,-0.002013359382460037
143,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Solar,0%,,,,
144,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Solar,-10%,0.0,0.0,,
145,3.8325178584340316,7.05051113058166,2.8964505684399624,5.742736314393947,6.264030996985042,10.758526273512151,11.591486995020444,5.363739862632765,16.5,30.0,2029.0,9.380533723749997,25.65959805360831,Solar,+10%,0.002648616062512911,0.0019686758931565336,0.02648616062512911,0.019686758931565334
146,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Wind,0%,,,,
147,3.9399716301658265,7.248189012747502,2.9776594628822046,5.903747612928357,6.4396580342836875,11.060167197068566,11.916481957497654,5.514125092426207,15.0,30.0,2029.0,9.35575392363095,25.609181874608307,Wind,-10%,0.0,0.0,,
148,3.725064086702236,6.85283324841582,2.8152416739977206,5.581725015859537,6.088403959686396,10.456885349955735,11.266492032543235,5.213354632839323,15.0,33.0,2029.0,9.304111290833328,25.668190441508308,Wind,+10%,-0.0055198793404753425,0.0023041957056234015,-0.05519879340475342,0.023041957056234012
149,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Biomass,0%,,,,
150,6.855727517208918,0.44851215324473553,0.9977317250249477,8.36044568516593,11.171480556505461,3.3466854459063997,11.21998024278358,12.599436674160028,15.0,30.0,2030.0,9.42810053744047,25.16423104263331,Biomass,-10%,-0.01712140593718266,0.01798350592077471,0.19559488138109157,-0.2054435085702367
151,8.153374780268656,0.43642326835577816,0.970839557473568,8.13510404218663,10.870372233108194,3.2564812121472406,10.917564692546804,12.259840213913124,15.0,30.0,2030.0,10.431780273690471,24.739313990949974,Biomass,+10%,0.08751211214392102,0.0007940853791622564,1.0274307157324112,0.009322911874456387
152,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Hard coal,0%,,,,
153,7.519462747829151,0.3984671269450951,0.9848941440333225,8.252873783904878,11.027739726336993,3.3036244262077,11.075615378483441,12.43732266625942,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Hard coal,-10%,0.0,0.0,-0.0,-0.0
154,7.507376111102334,0.48623255842548807,0.9833110445310691,8.239608276684017,11.010013954102984,3.298314245193379,11.057812651866525,12.4173311580942,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Hard coal,+10%,0.0,0.0,0.0,0.0
155,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Hydropower,0%,,,,
156,7.526882240508193,0.4431781072384053,0.8872793497488352,8.261016937036185,11.03862085400659,3.306884129469296,11.086543745305958,12.449594636686538,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Hydropower,-10%,0.0,0.0,-0.0,-0.0
157,7.499995005391009,0.4415950036920287,1.0805786995278912,8.231507254594531,10.999189123206577,3.2950714069829767,11.046940826223109,12.405122680381876,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Hydropower,+10%,0.0,0.0,0.0,0.0
158,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Lignite,0%,,,,
159,7.627779048357386,0.4491188480259195,0.9990813398039791,7.534579246396725,11.186592028742494,3.351212450536278,11.235157319723497,12.616479718413723,15.0,30.0,2030.0,9.799210814523805,24.73157232404997,Lignite,-10%,0.021566805535894736,0.00048090715411798463,-0.24990283150163903,-0.005572455285668416
160,7.402428800231511,0.4358503667027166,0.969565116746726,8.936867419194142,10.856102475573945,3.252206363382573,10.903232984516363,12.243746473652019,15.0,30.0,2030.0,9.530396065357142,24.71968445094997,Lignite,+10%,-0.006457106775503608,0.0,-0.07709872358978084,0.0
161,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Mineral oil,0%,,,,
162,7.667017972447025,0.45142921127493235,1.004220827537356,8.41482081200587,10.119724422005117,3.3684518029245933,11.292953367879704,12.681381583925404,15.0,30.0,2030.0,9.799210814523805,24.73157232404997,Mineral oil,-10%,0.021566805535894736,0.00048090715411798463,-0.264297464576131,-0.005893433838329129
163,7.365844957865937,0.43369633300097654,0.9647733898214886,8.084272877956534,11.88269510234391,3.236133502954036,10.84934767639044,12.183236159666677,15.0,30.0,2030.0,9.530396065357142,24.71968445094997,Mineral oil,+10%,-0.006457106775503608,0.0,-0.08236620389323186,0.0
164,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Natural gas,0%,,,,
165,7.558780544330213,0.44505625936836407,0.990043962421793,8.296026442926722,11.085401615353195,2.9888085875845047,11.13352759989859,12.502354988116618,15.0,30.0,2030.0,9.799210814523805,24.73157232404997,Natural gas,-10%,0.021566805535894736,0.00048090715411798463,-0.22806135992321494,-0.005085423494101189
166,7.468589895374888,0.43974589050414675,0.9782308522327292,8.197039046183294,10.953131659934385,3.609401165833663,11.000683409819533,12.353178080117365,15.0,30.0,2030.0,9.530396065357142,24.71968445094997,Natural gas,+10%,-0.006457106775503608,0.0,-0.06910619465609093,0.0
167,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Nuclear,0%,,,,
168,7.667698517233388,0.4514692813252764,1.0043099648331069,8.415567733749416,11.245136306111945,3.368750795612603,10.164560184250668,12.682507216883595,15.0,30.0,2030.0,9.799210814523805,24.73157232404997,Nuclear,-10%,0.021566805535894736,0.00048090715411798463,-0.26456176394137737,-0.005899327314549531
169,7.365216938092758,0.4336593555904773,0.964691132216433,8.083583604254986,10.801529064658785,3.2358575867706065,11.933264914418634,12.18219740399732,15.0,30.0,2030.0,9.506531873690475,24.87591799899997,Nuclear,+10%,-0.00894494651168722,0.00632020802530901,-0.11423481653883433,0.08071460274414316
170,7.513414568603498,0.4423851391603997,0.9841019576097471,8.246235695327849,11.018869711476155,3.300967200114024,11.066706855482536,12.42731887222579,15.0,30.0,2030.0,9.592334795357141,24.71968445094997,Other,0%,,,,
