,Biomass,Hard coal,Hydropower,Lignite,Mineral oil,Natural gas,Nuclear,Other,Solar,Wind,Year,Cost,GWP
13,2.5242819003491737,13.056709854778626,1.168185914507766,7.636771937319594,5.975288685508821,14.303219343963578,1.6312620869226595,5.79269112990545,17.911589146744337,30.0,2025.0,10.549212144285713,26.6943970746
14,3.8739282746169863,7.803564550209252,2.429466949039735,3.042278991860896,8.59572372802191,7.225522241906445,15.77903518132464,6.250480083020133,15.0,30.0,2025.0,9.33550636458333,26.313261351583307
15,4.388239013209125,12.75961720484864,0.37431408367405306,1.977079923125512,15.190851728350523,3.3906625179195826,12.396011934188909,4.523223594683661,15.0,30.0,2025.0,9.124436082043646,27.56010598452501
16,3.2928894440557746,0.42026642888086224,2.8739121235561758,9.235297447704252,6.675306422433788,14.139796074289666,12.94819262422654,5.414339434852942,15.0,30.0,2025.0,9.280484677043649,25.914876099658308
17,8.871146560798659,9.82426672241253,2.5906754959383202,13.50816758648134,6.186295417213524,5.659921079876999,7.665721514018957,0.693805623259674,15.0,30.0,2025.0,11.478715060079367,25.681980017275013
18,1.5275843002029783,11.127784010829007,4.526539585840711,7.182263713302284,5.326221193034716,6.561942013049263,13.265952984629676,5.481712199111359,15.0,30.0,2025.0,9.600212420238094,26.294716591783327
19,5.059002750917425,11.668266994898273,1.6134351910774796,1.1372601113821184,11.02161930863399,7.499589373543919,10.419426391769797,6.581399877776998,15.0,30.0,2025.0,9.315682481369045,26.121678208108328
20,6.99891388750264,10.258188441179106,4.135231376256179,8.11979712837601,11.493942634081412,7.989699706908247,3.0222235763986625,0.3165555613512241,17.665447687946507,30.0,2025.0,10.92721988077381,25.73142343227503
21,0.37304515570604974,11.057045584441271,0.6138018966552597,6.392928823702923,8.374291745437883,10.286497898890573,8.43365571377805,9.468733181387988,15.0,30.0,2025.0,10.497226272738095,25.967547988658325
22,4.564059712874323,1.421067083540801,3.2822863576200394,10.04988215136104,6.515990686293022,16.026544168836754,8.331254087133695,4.808915752340331,15.0,30.0,2025.0,10.58287228960317,25.36355001016666
23,2.358131418278932,2.366281283563608,0.5176907106232602,10.395790793050011,9.370931713190059,6.7003663586897755,11.917158293458261,11.373649429146097,15.0,30.0,2025.0,9.348746223749997,25.68604253985831
24,4.978950320453954,2.70714608005785,6.524786336346061,1.3808343837894854,12.848091454494034,22.654905744860393,0.9516536284657412,2.953632051532479,15.0,30.0,2025.0,10.990197867261905,25.29599747640832
25,5.107592068548881,8.445120555613936,1.382287173829402,8.530868521977887,12.96029177977395,0.6252086346410533,12.671891750741215,5.276739514873677,15.0,30.0,2025.0,9.423944654940472,25.920898632583317
26,10.66031310382921,15.260756155931203,1.9766780283016698,1.602806926591548,11.151466556275269,8.904482555761962,4.2208058326997255,1.2226908406094144,15.0,30.0,2025.0,11.626178462460318,26.79251407715836
27,0.6986985767029551,5.85711067703708,5.083917133656106,6.958632394561097,1.6934518258262816,18.104098681544766,10.700684886202264,5.903405824469456,15.0,30.0,2025.0,9.767319407976194,24.544220583049942
28,6.962476833591658,2.7990093226888035,0.1576480767033006,3.1371712622145207,12.6926392979601,10.425140950734123,12.480671976096353,6.345242280011139,15.0,30.0,2025.0,9.428389581607142,25.07005954708331
29,0.43630768086592686,10.2389556673052,5.239794250547063,7.235032890143803,7.486560353405264,10.163514257691444,7.228994687379054,6.970840212662253,15.0,30.0,2025.0,10.807184890654758,25.82185968295833
30,2.7577634634727755,13.542528038718618,9.406647781642121,12.49197441638127,0.7652977783224753,1.5571544231702508,13.154848583144565,1.3237855151479256,15.0,30.0,2025.0,9.509272934761904,27.604861820483347
31,9.96581098314964,8.421928461694016,2.2773229372820882,6.9954963197335225,12.638373078778509,12.031506228378978,0.5541409046151228,2.11542108636813,15.0,30.0,2025.0,11.65675034168651,25.485902854175023
32,0.8521788887747076,4.864668122096881,11.423774863936217,10.299934780908261,11.477888275099282,7.528587084914288,6.406871722809149,2.146096261461216,15.0,30.0,2025.0,10.790742344583334,26.21888934195001
33,1.050588568598569,2.6159285734020146,7.093517014110676,8.723199886886317,11.838006731467962,11.064485834451832,7.619281934094647,4.994991456987985,15.0,30.0,2025.0,10.825715777916667,26.18374301248332
34,0.3620070118341742,12.445564651032837,4.086248046291492,7.752561859611578,4.470147474114725,14.076380876894964,3.8801323159750236,6.429410422172562,16.49754734207264,30.0,2025.0,10.862106069702381,26.564102708116664
35,3.1832285116920143,9.084285156789544,7.45492562709019,15.619142115405065,9.77841752878963,5.616213748470939,1.8334038143688558,2.430383497393764,15.0,30.0,2025.0,10.907933299940476,26.45822812608336
36,5.667537756436112,5.9939573694491,2.0500374214999946,11.694899523680101,10.511151574738195,8.273410536945043,5.716940604456755,5.092065212794702,15.0,30.0,2025.0,10.726727740833335,26.220520253324995
37,7.657779045333592,7.3023902462133785,4.144082762340747,9.895789509732463,5.5425422417747505,11.514700279319293,7.457787590944655,1.4849283243411182,15.0,30.0,2025.0,11.15026333625,25.290610955575012
38,4.111850094541361,2.8638428519605763,0.44698617215681563,4.093476363810887,8.796637939605043,12.63686156733514,11.73317052490926,10.317174485680916,15.0,30.0,2025.0,9.282164014107142,25.686331916608307
39,8.792475250518262,9.386578924732506,0.209986994977862,11.228002628688959,8.474216910122301,3.5539149272240977,9.672149254351801,3.283014907983038,15.399660201401169,30.0,2025.0,10.24896457257936,25.647167814025014
40,1.053371972451321,10.208854845821248,7.510517721269189,9.30718881510573,9.864889440132394,6.417072168706014,5.807364715608202,4.830740320905894,15.0,30.0,2025.0,10.905389037440473,26.478582995833353
41,1.2940839232636003,4.774198789638211,6.055008946079003,8.09819645514072,11.802055946093034,7.457849453941175,9.232667334762622,6.28593915108163,15.0,30.0,2025.0,9.704614945833333,25.50198734450831
42,7.214823431860223,10.358819405619695,6.948022139261307,9.909794472242053,8.21155514815012,1.3674156481351432,10.235940475211814,0.7536292795196455,15.0,30.0,2025.0,9.600953942678565,25.62467030212502
43,0.868868927763829,12.290180214346783,6.236719578257643,7.100800778874503,8.716742540208301,12.887225004500547,0.2659305219397613,6.633532434108637,15.0,30.0,2025.0,10.857888403035712,26.646575313491667
44,8.718725303387304,10.672235428141391,3.7952493370535416,0.18440757380347794,9.505140652253756,10.745343884465923,9.538718712186638,1.8401791087079622,15.0,30.0,2025.0,10.526867701428564,25.606822067525023
45,7.171263752735321,8.03831858594001,0.13403896848217273,6.268435882649201,13.013781961434388,7.010460037653667,9.151421157575573,4.212279653529672,15.0,30.0,2025.0,9.317936554722216,25.449572127975006
46,7.957809157757691,14.89927225794449,1.916578215570047,0.2587134191172595,11.756797501194798,12.32157764456838,1.8350152337219692,4.054236570125367,15.0,30.0,2025.0,11.485079607757944,26.75819064230836
47,7.473611665920007,4.737570620222918,0.5783800753362033,9.576831356271072,9.426193315177075,7.8510209961323705,9.912175011940384,5.444216958999962,15.0,30.0,2025.0,9.530396065357142,24.71968445094997
48,0.5585634694625231,9.428592271619145,10.965765401974888,8.864130563555921,9.541863474167265,2.7043259756169644,10.735925661052896,2.2008331825504,15.0,30.0,2025.0,9.493366819999999,26.433541936700014
49,3.815945115881906,9.883355945139291,10.284254848785258,2.5101176518091632,8.718087591057914,11.904593606105038,7.6969193967274085,0.1867258444940181,15.0,30.0,2025.0,10.685348115119046,26.43776230103335
50,6.758331162019184,9.309711283721894,1.6654114863899903,4.0599294842270455,5.5911140673535265,12.922899797958818,13.95900159315691,0.6311741541658203,15.102426971006805,30.0,2025.0,9.079802889801583,26.93829469710001
51,2.2786459348547368,13.642399546461716,0.0002073367579749762,7.4233970240600335,9.311374717037577,0.9736108031811456,17.340705946776158,4.029658690870657,15.0,30.0,2025.0,9.04196378371031,28.221815638358336
52,2.2668400332426653,4.009590990053118,3.8966034820286306,11.361165002068422,9.944821104588627,8.14092913199113,8.441488853815963,6.525943336859355,15.41261806535209,30.0,2025.0,10.876928603749997,25.519819154158313
53,7.926790666990979,9.387689245011499,2.9513865994666335,7.363199247587996,6.737164487283476,9.813650473899624,10.676870054593172,0.14324922516662292,15.0,30.0,2025.0,10.20292709757936,25.575023182075014
54,2.543433450659112,13.764422112917984,1.6066703922298768,5.723157305049253,10.463382936444905,9.990747787978744,5.994391669338576,4.913794345381553,15.0,30.0,2025.0,10.581636935912694,27.551710441316683
55,3.18096533484556,7.483127368488925,4.160056222185871,4.453282541486666,10.174296849397857,15.004332461439352,9.351393020018183,1.192546202137583,15.0,30.0,2025.0,9.470750653511901,25.619103218958344
56,8.798789294268524,7.595669189224417,3.8962494336350177,3.375626925797795,7.4420251839496165,10.784419557785338,11.788506194910672,1.3187142204286186,15.0,30.0,2025.0,10.586234421666664,25.36916950937501
57,9.611816125131618,11.523107052297853,2.6443645128331505,7.668020664263001,9.149901593745355,8.875489095358564,5.3263969635801685,0.20090399279029794,15.0,30.0,2025.0,11.631748451746034,25.96437234952502
58,5.399234172698515,11.482854818268809,4.785041210793834,10.070500326943531,2.2608890204215326,8.063825564843992,11.715801417887729,1.2218534681420552,15.0,30.0,2025.0,9.498679115833328,26.759398177083344
59,4.3796262065985845,4.0036703184767894,1.0112090268419196,7.422233920187078,11.850161522766932,9.812393163812823,10.882044060165136,1.312388346083028,19.326273435067712,30.0,2025.0,9.195489783115073,26.305644121816666
60,3.640252684831652,15.291574404497878,4.069001920417278,15.752473810381353,5.211818068124767,2.6683837015183243,3.751914602795727,0.04522094730551385,19.569359860127502,30.0,2025.0,10.848469302440474,27.67097656841669
61,1.014041047777651,13.283879215403772,5.8959429003609864,8.202750893047464,14.65739177990369,1.0078501725978715,9.816120882382354,1.122023108526214,15.0,30.0,2025.0,9.40306576190476,27.413330261033348
62,2.8091790908112264,7.646063600182879,3.3989671525737157,8.502316286395745,10.46707006558857,9.992941131212213,9.772359735868058,2.411102937367596,15.0,30.0,2025.0,9.269158841031743,26.184040243450003
63,3.5976321704011616,5.552384094782003,2.2268978160429964,10.476335812166761,10.323623454602902,6.834332109249812,8.464291383433329,7.524503159321032,15.0,30.0,2025.0,10.56696998583333,25.630848157858313
64,0.20074095755055035,8.169176159848288,6.392900957137125,7.3359773057409265,8.788362096974401,8.417766882244933,10.075599918264267,5.619475722239513,15.0,30.0,2025.0,9.704614945833333,25.51365194710832
65,2.40993721554806,8.978711152433414,4.343667524091253,14.446471437484767,9.14466579823705,9.29597188905143,5.565361085033036,0.8152138981209923,15.0,30.0,2025.0,10.907933299940476,26.362723636200027
66,3.739678151869603,14.37239093758437,2.610083584561943,6.087127437848523,15.360757626482998,2.7522646150088814,1.4698286764705246,8.607868970173154,15.0,30.0,2025.0,10.628763031190473,27.01087573920834
67,4.183159827975172,11.225325053854277,0.7777472575989123,5.713898453605719,6.257489447453919,9.896175595678566,7.838900764142569,9.107303599690862,15.0,30.0,2025.0,10.483609787738095,25.994759641458327
68,9.08835751221235,8.93544462764978,0.8956023238171055,0.6223127913144091,9.824653109485068,7.810714080522047,14.958735841942497,2.8641797130567412,15.0,30.0,2025.0,10.246306626746026,26.088779305725012
69,6.340387630006189,7.035500930789805,3.2927359117734074,8.794213104208099,9.821305328298617,9.175238459966057,7.663532262531843,2.877086372425982,15.0,30.0,2025.0,10.583417198472223,26.145714910166674
70,0.14979392299992553,10.429284548957833,10.286491817809956,9.069487676706109,14.420958419320078,4.54253125074604,4.951698119734855,1.1497542437251955,15.0,30.0,2025.0,10.86964188327381,26.535635767300022
71,5.463113714320364,9.017786640349385,3.4371589463757166,7.324848301688006,6.5819833579543685,9.309000591914675,8.20403892308749,5.662069524309996,15.0,30.0,2025.0,10.678180510773807,25.622555738308325
72,6.260355130379162,5.120787788520896,0.16940686023195553,12.951839706823534,12.55115862021193,1.6367750491523458,9.039204675206872,7.2704721694733045,15.0,30.0,2025.0,9.445528451607139,25.612001356858308
73,0.5788718078721967,4.0095409482170705,0.09403370181548676,14.421962111248217,14.236113374538702,5.824998051421004,10.73694022167993,5.09753978320739,15.0,30.0,2025.0,9.27088308458333,26.179813895266648
74,11.407318963981941,7.808835042038358,0.569470261765682,11.592207732678313,0.2246392021242381,15.649107353958067,6.090387255514032,0.8001323954033958,15.857901792535966,30.0,2025.0,11.748097454186508,24.540649800600004
75,5.421567438858923,2.128825424387578,1.4935869021154131,13.153562708083534,14.527881322238013,10.278820658213684,1.6361961748699814,6.3595593712328675,15.0,30.0,2025.0,10.770172345833332,25.67423096850832
76,1.8001999889196234,10.047672011618753,4.519440354955322,5.412617592949349,8.890419300203593,10.131452889854252,5.930020502712786,8.268177358786325,15.0,30.0,2025.0,10.949329829940474,25.825664525508337
77,1.7481421229583713,13.409804912940789,6.297857316738502,5.879576041438915,10.015376717563116,6.710923919966503,9.841440229523455,0.9328737572903038,15.164004981580051,30.0,2025.0,9.40306576190476,27.413330261033348
78,2.3787692437465036,10.739442586525417,3.0539660469252703,0.8564653193894877,8.077861770670369,8.70470358972533,12.750950325989033,8.43784111702859,15.0,30.0,2025.0,9.283699604821425,26.155443009083328
79,3.691684355238979,12.536333807195245,1.6567901271043526,11.660323518215163,12.936855797043187,2.36040228510715,9.620843869997973,0.5367662400979555,15.0,30.0,2025.0,9.06543295121031,27.300869508166674
80,0.9179021938057241,1.0527476151859385,8.490339973016113,8.374237395364712,12.99049775473785,8.253735905378072,14.200099327866411,0.7204398346451807,15.0,30.0,2025.0,9.497911322976188,26.867583382375006
81,2.846717859500917,8.316437206579522,9.919004209959532,0.7004009568763389,14.534531550183383,12.939593986232406,4.557353219182183,1.1859610114857182,15.0,30.0,2025.0,10.865018366428572,26.278641508850022
82,1.6904232466314482,7.110333073156399,3.3709725178686347,4.910684161416152,13.56774449753544,9.383073109557275,13.012084714649665,1.9546846791849808,15.0,30.0,2025.0,9.252782241031742,26.637288849475002
83,1.5802755029320692,15.360877022545415,9.623177996953023,11.699132972796797,5.063405678487558,6.312277332024412,3.803995613580448,1.5568578806802809,15.0,30.0,2025.0,10.848469302440474,27.708793684083357
84,3.3511711162743394,8.917464883125293,7.280618906061042,10.217199157912228,9.431659638072464,7.828752498899183,6.264174021443617,1.708959778211838,15.0,30.0,2025.0,10.907933299940476,26.34114601113336
85,2.202095645494398,8.684889340366778,10.0802755419696,4.104516235189228,8.328926175194189,9.94438590279986,9.380412328783335,2.0267295774994745,15.247769252703137,30.0,2025.0,9.493366819999999,26.293171121350014
86,0.7314981898507417,9.785147420775568,6.48477630188323,11.580424701835385,5.228962520887999,2.295067798226112,11.407818178408712,7.4863048881322465,15.0,30.0,2025.0,9.626917603571426,25.754449683358324
87,5.359792143716481,10.94620452331347,8.369342880960154,2.757413205706606,5.971634177989645,11.004320845930739,9.511342569920709,1.0799496524622003,15.0,30.0,2025.0,9.528599445357138,26.464032316533345
88,0.13073801772241628,7.554901689920513,4.395613953449236,15.332759933133573,6.3162820119534615,15.494808017779405,0.011195990542894456,5.7637003854984945,15.0,30.0,2025.0,11.051641447083332,24.94704157434999
89,1.8640578830314973,9.42952968763366,0.14607708153705234,5.6512550308616305,8.496448412787101,10.32233217045636,10.039721291329704,9.050578442363001,15.0,30.0,2025.0,9.327825120773806,25.873614588658324
90,10.451315588582096,13.506578762920254,1.1536428292052847,5.5944975943747695,5.242141041685689,10.62196123402591,5.948238019184522,2.481624930021469,15.0,30.0,2025.0,11.626178462460318,26.548637374725022
91,0.10154625659590927,8.12532546014038,2.0696591090139504,5.166766437538144,15.551051782390578,2.7152901173956283,16.218944297701267,3.455845770562913,16.595570768661226,30.0,2025.0,9.154642340615075,27.095734145008333
92,3.5249252121953902,14.366462615847851,3.3147572542231285,1.5160256353232877,7.783794727600084,11.745963669986619,7.810037704068703,4.938033180754933,15.0,30.0,2025.0,10.418744211507935,27.49837862223334
93,4.262377300617371,12.392079592571072,0.753519842510019,6.508486785433751,12.233386246807815,8.180105037228868,7.322965518696341,3.347079676134764,15.0,30.0,2025.0,10.40333720079365,27.31825256491668
94,9.572173084460884,8.810875564662636,1.7045124246809222,0.2743549951216213,16.49546196914654,6.452896711888608,10.325237164546788,1.3644880854920043,15.0,30.0,2025.0,10.24896457257936,25.49469974372502
95,7.133289042763931,9.478781867538242,0.35220304610042913,0.5772155336179362,7.473937044709252,13.690623781631432,14.840377927098384,1.4535717565403925,15.0,30.0,2025.0,9.089869770813486,26.151190045175007
96,4.247221283001294,9.081435783709315,1.4635951168563928,10.239964893114287,8.225992857965942,10.304990291574478,7.407074548957858,3.9782610938999743,15.051464130920447,30.0,2025.0,10.470596970912698,26.560894258416678
97,4.0304713049171506,8.503377104971564,9.286094362282002,11.277073880445425,2.4850045625554515,9.68264371287645,8.961273067081294,0.7740620048706628,15.0,30.0,2025.0,9.589530959642854,26.250461704683353
98,3.197157885722976,10.32096944881645,6.749180637229348,7.535619526139895,10.254512230070702,3.9606291588697675,8.419343968195282,4.56258714495558,15.0,30.0,2025.0,10.76324409815476,26.50144046906668
99,11.44728757772284,5.621331069429952,2.075590450761522,10.323740865177507,5.3331565058093,8.221449261740469,11.396169429080052,0.5812748402783574,15.0,30.0,2025.0,10.269885675555553,25.41197986977501
100,5.479794271330819,5.411100985777001,7.8539813982890045,19.37064104024346,1.066019352882756,11.220269472609491,1.6014086362289022,2.9967848426385677,15.0,30.0,2026.0,10.95629597363095,26.38835747250835
101,3.4647344075189173,4.236754535322026,1.1643217407509987,4.059531826164803,12.940365225406788,12.647821437278482,4.483378556199439,7.642640242779885,19.360452028578663,30.0,2026.0,10.677828344166665,25.66736418605832
102,11.78960460303162,13.791943557310818,1.3281313909270185,2.3479005274646156,13.971936089418922,7.81733586772634,0.20645873832831269,3.7466892257923634,15.0,30.0,2026.0,11.626178462460318,26.654947136425022
103,7.280726518021109,2.7428729948804187,6.563108139209124,8.387775998261452,6.217685379353428,11.95201029425352,7.378442074885223,4.47737860113572,15.0,30.0,2026.0,10.878639639880953,25.32299620967501
104,5.049785230564856,4.556556897728611,5.670854132917632,10.266990531484891,6.358567683575954,10.427665913556126,7.570937383823872,4.4923436628303275,15.606298563517734,30.0,2026.0,10.885920080416662,26.211332305341674
105,2.6468039720462184,10.486906791576722,10.393658225452063,2.6862501456646357,3.7755862074140927,9.714779216157215,10.485691769753988,4.810323671935074,15.0,30.0,2026.0,9.525711865714284,26.46810440298334
106,2.5578921816776417,4.117332312699587,12.970597191393672,5.469651411462823,5.916673518999326,7.670632938981863,13.08284040258702,3.2143800421980617,15.0,30.0,2026.0,9.497911322976188,26.663699853425005
107,1.7702195522373898,10.775345721840926,14.399059652735916,13.738598321118413,10.385487717579853,1.2487825360404812,1.8645302534810388,0.8179762449659836,15.0,30.0,2026.0,10.86964188327381,26.535635767300022
108,4.403488514485218,12.884833770660988,3.4037400139958778,3.6049410700102116,12.019535622497848,0.3182799289987767,8.997665996268033,9.367515083083042,15.0,30.0,2026.0,9.360657759166669,26.71105548924166
109,4.569303869146421,7.701961541235455,0.9684708773122647,14.259323640752974,5.279023603169625,7.006259325860817,5.209001268309715,10.006655874212726,15.0,30.0,2026.0,10.721976281666663,25.67423096850832
110,3.9196179277822503,4.614324366112804,1.8308758777613707,9.582000788185614,0.5817395949352061,8.736697923818724,12.712890744683428,13.02185277672061,15.0,30.0,2026.0,9.483349704940478,25.75806442619998
111,1.0093502337258258,8.796206595248844,10.76974388329577,3.2083312683954235,5.524810407578817,11.000281509214526,11.50228850614691,3.1889875963938827,15.0,30.0,2026.0,9.48002332238095,26.293171121350014
112,1.313339639302545,11.745437636248855,10.57732726495479,9.797762784246025,0.6286564241437955,10.8766775652024,5.646914285887189,4.413884400014396,15.0,30.0,2026.0,10.944249254940475,26.47590860095002
113,4.446656278850551,5.347563893426697,8.515634399975372,3.8057222208882036,13.805094244757475,4.007270374817558,13.51136951751086,1.5606890697732905,15.0,30.0,2026.0,9.536881006309521,26.771816809308337
114,2.3167605097111017,13.2941577935947,6.217634232594434,12.98371975320485,9.292060253040162,4.140485189180669,2.58520477311064,4.169977495563442,15.0,30.0,2026.0,10.85602539827381,27.446747467633354
115,3.1278550948617165,10.252936311892439,1.3741843014405395,10.023670058124814,11.686324796063534,4.915331185625125,8.096946020242571,5.5227522317492665,15.0,30.0,2026.0,10.497226272738095,25.93108734675833
116,9.38318759649118,10.685437489888274,3.810786507825145,10.660741250585334,0.41673761193094294,5.561953893875896,9.287969540461512,2.165031034727966,18.02815507421376,30.0,2026.0,10.630092823452378,25.400615278300016
117,2.14896713350858,12.69120972268671,11.26089744593478,11.422333036952992,5.378977824404209,10.08109318045353,1.9025481659497214,0.11397349010948242,15.0,30.0,2026.0,10.85602539827381,27.312969633983357
118,6.904032901686933,7.853392673543592,0.11314524250625728,6.408157613508772,10.886301435202531,6.711475795032704,11.100838927643085,3.532693445564272,16.48996196531185,30.0,2026.0,9.26961781263888,25.567979669525005
119,2.424213609854881,7.439193881337402,4.257727969536738,11.816793917301636,5.6990479894536685,5.766723136151723,6.7158000824180055,10.880499413945946,15.0,30.0,2026.0,10.876928603749997,25.514990408958315
120,1.396655914465226,12.32108461236052,2.229715120818626,8.266859851149297,3.131238747807513,9.15386089150066,9.909834761475496,8.59075010042267,15.0,30.0,2026.0,9.233962179345236,26.65801883960833
121,1.1800491129697894,4.966450598173834,3.7263598643729314,14.828357753498544,5.844058060056084,10.995232472609066,10.2765245054079,3.182967632911857,15.0,30.0,2026.0,9.50094442535714,26.210451247400005
122,7.07227082072815,4.030893623458133,0.3380476445226091,15.127446376070232,16.61055978478476,5.875743131556778,5.823044231246894,0.12199438763245546,15.0,30.0,2026.0,10.709895746388888,25.632175888575016
123,4.491602608598214,10.626112602875882,4.5601068693733335,8.65923158713346,5.428620979534062,10.06941878526874,10.184177047716748,0.9807295194995538,15.0,30.0,2026.0,9.492132114642851,26.462271081833347
124,6.01299069598118,11.127208029614648,6.272601215863084,4.6157376986950815,9.931957290310633,5.772536153556493,5.52569947261745,5.741269443361424,15.0,30.0,2026.0,11.000097574107144,25.878678210408335
125,6.073215283148821,5.0163606283694975,7.403808608680782,8.620566081167167,3.5871164186331614,11.94949505591817,7.321854240648121,5.027583683434275,15.0,30.0,2026.0,10.851286833928569,26.147490070791655
126,6.50701406268835,14.045606882384774,5.489373390950119,3.756483683049379,3.5417699922441774,6.659205047654051,11.0489108763849,2.9965565660523255,15.955079498591932,30.0,2026.0,9.485311274999995,27.479015697566684
127,6.0962927435132865,12.497376429461573,5.520367216235668,15.665942283930681,2.189937454575386,3.0871450320012572,8.525976350928717,1.4169624893534272,15.0,30.0,2026.0,10.75549374065476,27.25468642911668
128,0.8019719363241549,1.751909943017177,0.06040368952594113,15.407181146681758,12.367446179137174,12.127724711903445,7.85767977268056,4.625682620729787,15.0,30.0,2026.0,10.47518085835317,26.349993595566666
129,6.816009197713263,5.285706765775166,1.5842585470526533,12.801656878725455,11.44579062417927,2.457025989474164,7.4866271794149375,7.122924817665087,15.0,30.0,2026.0,10.618984160833328,25.188858204883314
130,0.86963476676081,10.302774290378368,0.8973471008743481,13.76970690133659,8.427678146993511,8.675748175261784,9.245127201698237,2.8119834166963527,15.0,30.0,2026.0,9.100627532519836,26.61147055383334
131,8.590099394629624,3.041185307590371,1.6837525420264783,14.04119764936267,0.31815857527551067,11.61801539458237,11.405798048396623,4.301793088136354,15.0,30.0,2026.0,10.357932827757937,25.209804707549996
132,1.4642242109051098,10.34879219407053,1.9033267480738338,11.846329031462153,10.239427401827859,6.087189238808909,11.927284816809033,1.1834263580425728,15.0,30.0,2026.0,9.0870919241865,26.755040953233337
133,4.882094487865826,12.949467358977484,0.9153899314912206,7.663508115066162,8.241738111309655,9.104622400894357,3.5661776156183453,5.0851794823908065,17.591822496386147,30.0,2026.0,10.651350861190476,27.35206962767501
134,1.9699824208444277,5.3729457088504455,13.130431423053533,4.411119125672022,11.97696178981393,12.15842427700547,4.831447427412958,1.1486878273472185,15.0,30.0,2026.0,10.886896465714285,26.260181553650018
135,0.6564194834979238,12.53178401877066,9.40248264952547,8.888954879557534,4.248275129631568,13.013520295372524,2.939708608088116,3.318854935556205,15.0,30.0,2026.0,10.753273264166667,27.297467428383356
136,0.09744095579929671,6.862684298930661,0.49699822446722486,7.538409933337119,12.193920792996733,12.824934864534486,7.1586285672925225,6.068082090592181,16.758900272049786,30.0,2026.0,10.514845542380952,25.622966384058312
137,1.2751144372585743,9.15038521395225,4.72023562822427,9.230522699580087,8.948800829072809,11.437742420619722,7.009680327235577,3.2275184440567104,15.0,30.0,2026.0,10.736645054940475,26.462122636550017
138,1.1994744069771943,5.629323574020942,10.208484440954637,9.436072256259012,13.481057027645337,3.7816520288750604,6.779556444231801,4.484379821036024,15.0,30.0,2026.0,10.832987811249998,26.23306093163334
139,8.884687813878942,11.458799340056759,2.642661037033457,11.34089149382286,0.7760334792053325,11.538764223708466,4.273135075614697,4.085027536679486,15.0,30.0,2026.0,11.673218791746033,25.75025205900002
140,7.835955683709698,10.223617146458427,9.575803724005464,5.595714421214099,8.413820349152873,6.10568511365499,6.003144013588519,1.2462595482159264,15.0,30.0,2026.0,11.706049422857143,25.60520340542503
